,title,content,write_date,url,writer,category
105,"현대차, 캐리비안베이와 '고성능 브랜드 n' 마케팅 나서","【서울=뉴시스】(이름) 기자 = 현대자동차는 모터스포츠를 통해 얻은 드라이빙 경험과 고성능 기술력을 기반으로 개발된 '고성능 브랜드 n'이 워터파크 캐리비안베이와 함께 신개념 연계 마케팅을 펼친다고 24일 밝혔다. 현대차는 고성능 브랜드 n과 캐리비안베이의 메가스톰 모두 고객에게 최고의 즐거움과 짜릿한 경험을 전달한다는 공통된 콘셉트를 기반으로, 고객들에게 드라이빙 본연의 즐거움을 추구하는 n 브랜드의 지향점을 전달하기 위해 'n 블루 서킷 인 캐리비안베이' 연계 마케팅을 기획했다.현대차와 캐리비안베이는 오는 28일부터 8월18일까지 여름 성수기 동안 캐리비안베이의 최고 인기 슬라이드 '메가스톰'을 현대차 고성능 브랜드 n을 체험할 수 있는 n 블루 서킷 인 캐리비안베이로 꾸며 무더운 여름날 워터파크를 찾은 고객들에게 색다른 재미를 선사할 계획이다.현대차 고성능 브랜드 n의 브랜드존으로 운영되는 메가스톰은 빠른 스피드와 짜릿한 코너링의 레이싱 콘셉트 슬라이드로 캐리비안베이 방문 고객들이 가장 많이 찾는 최고의 인기 어트랙션이다.메가스톰에 꾸며지는 n 블루 서킷 인 캐리비안베이를 방문한 고객들이 자연스럽게 n 브랜드를 체험할 수 있도록 다양한 콘텐츠를 구성할 예정이다.먼저 벨로스터 n의 실제 차량을 여름철 분위기에 맞게 분수 형태의 조형물로 제작한 '벨로스터 n 전시존'을 비롯해 슬라이드 탑승을 위해 대기하는 동안 뜨거운 뙤약볕을 피할 수 있는 'n 선셰이드존'과 'n 파라솔'이 마련된다.또한 메가스톰의 핵심 구간인 토네이도 외부에는 14m 크기의 n 브랜드 대형 통천이 설치될 예정이며, n 브랜드 전용 컬러인 '퍼포먼스 블루' 색상의 메가스톰 전용 탑승 튜브를 운영할 계획이다.현대차는 n 블루 서킷 인 캐리비안베이를 방문하는 고객들을 위한 다양한 이벤트도 마련했다.스톱워치로 제시한 숫자를 정확하게 맞춘 고객에게 장시간의 대기 없이 바로 메가스톰 우선 탑승할 수 있는 'q패스'를 제공하는 'n타임워프 스톱워치 이벤트'를 진행하며, 곳곳에 마련된 고성능 브랜드 n 관련 브랜딩 광고를 촬영해 (이름) 해시태그와 함께 소셜네트워크서비스(sns)에 올리면 추첨을 통해 '갤럭시 워치', '플레이스테이션', 'n 브랜드 티셔츠' 등 다양한 선물을 주는 'n스타그램 해시태그 이벤트'도 실시한다.또한 n스타그램 해시태그 이벤트에 참가한 고객들은 벨로스터 n 전시존에 마련된 'n드레날린 핸드스텝퍼 이벤트'에 참가할 수 있는 기회를 얻을 수 있다.n드레날린 핸드스텝퍼 이벤트는 n 브랜드가 주는 짜릿한 즐거움과 스릴을 간접 체험할 수 있는 게임 이벤트로, 게임에 제시된 시간 안에 버튼을 빠르게 눌러 목표 게이지에 도달하면 소정의 기념품이 제공되며 다음달부터 매주 주말 운영될 예정이다.minki@(이메일)",2019-06-24 09:22:50,https://newsis.com/view/?id=NISX20190624_0000689201,뉴시스,여행레저
106,"노르웨이, wto에 美 철강·알루미늄 관세부과 제소","= 노르웨이가 12일(현지시간) 미국의 수입 철강과 알루미늄에 대한 관세 부과를 세계무역기구(wto)에 제소했다. 이네 마리에 에릭센 쇠르에이데 노르웨이 외무장관은 성명에서 '노르웨이의 관점에서는 미국이 철강과 알루미늄에 추가로 관세를 부과한 것은 wto 규정을 위배하는 것이다'고 말했다.쇠르에이데 장관은 '따라서 오늘 우리는 wto에서 미국과의 분쟁을 해결하기 위한 협의를 요청한다'고 덧붙였다. <© 로이터, 무단전재 및 재배포 금지><저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2018-06-13 00:03:23,https://www.news1.kr/articles/?3343552,뉴스1,국제
107,[21일 날씨] 전국 가끔 구름 많고 제주에는 '비',"= 월요일인 21일 전국은 가끔 구름이 많겠으나 제주도는 대체로 흐리고 아침 한때 비(강수확률 60%)가 오겠고 강원 영동은 동풍의 영향으로 밤부터 흐려지겠다.기상청은 이날 전국이 중국 북부지방에서 남동진하는 고기압의 가장자리에 들겠으나 제주도는 제주도 남쪽 해상을 지나는 약학 기압골의 영향을 받겠다며 이같이 예보했다.이날 아침 최저기온은 1도에서 12도, 낮 최고기온은 12도에서 18도가 되겠다.바다의 물결은 서해 중부 먼바다와 동해 중부 먼바다에서 1.5~4.0m로 차차 높게 일겠고 그밖에 해상에서는 0.5~2.5m로 일겠다.이날 전국의 미세먼지 농도는 전날인 20일과 같이 원활한 대기 확산으로 '보통' 수준을 나타낼 것으로 예상 된다. 한편 기상청 관계자는 '21일까지 평년보다 기온이 높겠지만 22일 낮부터는 찬 공기가 남하하면서 바람도 강하게 불어 체감온도가 더욱 낮아져 쌀쌀해지겠으니 건강 관리에 유의하기 바란다'고 에보했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2016-11-20 09:24:13,https://www.news1.kr/articles/?2835501,뉴스1,건강
108,대덕대 특전부사관학과 군장학생 2년 연속 최다,"【대전=뉴시스】(이름) 기자 = 대덕대는 군사학부 특전부사관학과가 올 특전사 군장학생 시험에서 전국 (이름) 18명이 합격했다고 20일 밝혔다.. . 이 학과는 지난해에도 18명이 합격, 2년 연속 최다 합격생을 배출했다.. . 지난 2014년 신설 학과로 육군본부, 13공수특전여단, 203특공여단, 육군과학화훈련단 등과 학군협약을 맺고 있다.. . 송영필 특전부사관학과장은 '특전사에서 10년이상 근무한 베테랑 교수들이 성심껏 지도하고 학생들은 믿고 따르고 있다'며 '군 간부가 되길 희망하는 학생들을 우선 선발, 열심히 교육시켜 임관시키고 있다'고 말했다.. . ssyoo@(이메일). . <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2016-10-20 13:37:35,https://newsis.com/view/?id=NISX20161020_0014463059,뉴시스,지역
109,"'버닝썬 유착의혹' 르메르디앙 소유한 전원산업, 무슨 회사?",". 마약과 폭행 등 각종 범죄가 벌어진 버닝썬 클럽과 르메르디앙 호텔의 유착관계에 대한 의혹이 제기되고 있다. 르메르디앙 호텔은 전원산업이 소유·운영 중인 호텔로 버닝썬 클럽이 영업했던 장소다.. . 25일 관련 업계에 따르면 전원산업은 1968년 설립돼 관광호텔업과 오락서비스업, 부동산 임대업 등을 주요 사업으로 영위하고 있다. 2017년부터 메리어트 인터내셔널과 계약해 현재 ‘르 메르디앙 서울’로 호텔을 운영 중이다. . . 버닝썬 사태가 일파만파로 퍼지고 있는 가운데 최근 전원산업이 버닝썬 지분 42% 가량을 소유한 것으로 드러나며 버닝썬 운영에 관여된 것이 아니냐는 의혹이 불거졌다. 또 (이름) 버닝썬 공동대표가 르 메르디앙 호텔의 등기이사로 재직한 사실도 알려졌다. 르 메르디앙 측은 “매출과 영업 관리, 감독을 위해 대표이사로 이름을 올렸을 뿐”이라고 해명했다.. . 또 금융감독원 전자공시시스템에 올라와 있는 전원산업의 2017년 감사보고서에 따르면 전원산업이 버닝썬 엔터테인먼트에 10억원을 빌려준 것으로 나타나 의혹을 키웠다. 버닝썬 엔터테인먼트의 자본금은 5000만원에 불과한 만큼, 세입자에게 10억원을 대여해준 사실을 다소 납득하기 어렵다는 지적이 나오는 이유다.. . 국세청은 이 같은 의혹을 밝히기 위해 지난 21일부터 서울지방국세청 조사4국 주도로 버닝썬 엔터테인먼트에 대한 세무조사에 착수했다. .",2019-03-25 12:08:03,https://moneys.mt.co.kr/news/mwView.php?no=2019032511398059997,머니S,사회일반
110,"'미스트롯2' (이름), 영탁과 찰칵 '문자투표 6번'",". . '미스트롯2' (이름)이 미스터트롯 영탁과의 사진을 공개했다.. . (이름)은 4일 자신의 인스타그램에 영탁과 찍은 사진을 공개했다. . . 사진 속 (이름)과 영탁은 해맑게 웃으며 삼촌과 조카 같은 모습으로 영탁이 (이름)의 키에 맞춰 엄지손가락을 치켜들며 (이름)의 출전 번호 6을 형상화 한 듯 하다.. . (이름)은 '안녕하세요 미스트롯2 시청자 여러분, 매일 매일 여러분의 사랑으로 쑥쑥 크고 있는 태연입니다'라며 '생방송으로 진행되는 문자투표 잊지 않으셨죠. 저는 6, (이름)입니다'라고 팬들의 사랑에 대한 감사와 함께 문자투표를 부탁했다. . . 이날 방송되는 tv조선 '미스트롯2' 결승전에서는 톱7이 진(眞)을 놓고 마지막 대결을 펼친다. . . 톱7은 지난 2월 25일 방송된 결승 1라운드 '신곡 미션'에 이어 결승 2라운드 '인생곡 미션'에서 인생을 건 무대에 도전한다.. . '인생곡 미션'은 가족, 은인, 꿈 등 자신의 삶에서 가장 소중한 주제가 담긴 노래를 선정, 무대 위에서 진심을 풀어내는 라운드다.. . '미스트롯2' 제작진은 '톱7이 마지막을 앞두고 모든 열정을 쏟아붓는, 사활을 건 무대를 선보인다'며 '인생을 걸고 역대급 무대를 선사할 top7를 향한 마지막 투표로 따뜻한 응원과 지지를 보내주셨으면 좋겠다'고 전했다..",2021-03-04 14:38:21,https://star.mt.co.kr/stview.php?no=2021030414331226820,스타뉴스,연예
111,"국내 주식형 펀드, 8거래일 연속 자금 순유출",국내 주식형 펀드 자금이 8거래일 연속 순유출을 보였다. ☞펀드ir 기사 자세히보기 . . 25일 금융투자협회에 따르면 지난 23일 기준 etf(상(이름)펀드)를 제외한 국내 주식형펀드에서는 407억원이 줄었다. 개인 비중이 높은 공모펀드에선 334억원 줄었고 사모펀드에선 73억원이 감소했다.. . 해외 주식형펀드에서는 405억원이 늘어 4거래일 연속 순유입을 보였다.. . 채권형펀드에선 809억원의 자금이 줄어 이틀연속 순유출을 기록했다. 국내 채권형펀드에서 816억원이 줄었고 해외 채권형펀드에선 7억원이 늘었다. . . 단기금융상품인 mmf(머니마켓펀드)에선 1조8591억원의 자금이 줄어 4거래일만애 순유출을 보였다.. . 이에 따라 전체 펀드 설정원본은 전일 대비 1조9798억원 줄어든 513조1206억원으로 집계됐다.,2017-10-25 08:09:48,https://news.mt.co.kr/mtview.php?no=2017102508092894247,머니투데이뉴스,경제
112,[오늘 날씨] 맑고 무더운 일요일…낮 기온 30도 안팎,"= 일요일인 26일은 전국 대부분 지역에서 낮 기온이 30도 내외로 오르면서 무덥겠다. 기상청은 이날 전국이 남해상에 위치한 고기압의 영향을 받아 대체로 맑겠으나 강원도는 오후에 구름이 많겠다고 예보했다. 아침 최저기온은 15도에서 20도로 전날과 비슷하거나 조금 낮겠고, 낮 최고기온은 25도에서 32도로 전날보다 조금 높겠다. 서울 지역 아침 최저기온은 19도, 낮 최고기온은 30도가 되겠다. 바다의 물결은 모든 해상에서 0.5~2.0m로 일겠다.장마전선은 제주도남쪽해상에 머물면서 당분간 소강상태에 들다가 27일 다시 북상해 밤부터 제주도에 영향을 주겠다. 환경부 국립환경과학원에 따르면 전국의 미세먼지 농도는 전 권역이 '보통' 수준을 보이겠다.기상청은 '오후부터 당분간 동해안은 너울에 의한 파도가 방파제나 해안도로를 넘는 곳이 있겠으니 해안가 안전사고에 유의해야 한다'고 당부했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2016-06-26 05:50:00,https://www.news1.kr/articles/?2701723,뉴스1,건강
113,"파티게임즈, (이름) 단독 대표 체제로 변경",파티게임즈는 (이름)·(이름) 각자 대표이사 체제에서 (이름) 단독 대표이사 체제로 변경한다고 3일 공시했다. 변경 사유는 (이름) 대표의 일신상의 사임이다..,2018-04-03 15:13:54,https://news.mt.co.kr/mtview.php?no=2018040315123522312,머니투데이뉴스,경제
114,'시장제도·규제체계 개선해야 창(이름) 가능',"한국경제연구원(이하 (이름), 원장 (이름))은 2014년 2월 10일(월) 오후 2시, 여의도 fki타워 컨퍼런스센터 중회의실에서 『창(이름) 구현을 위한 한국경제의 과제』라는 주제로 대외세미나를 개최하였다. (이름) kaist 초빙교수 겸 창(이름)연구회 이사장의 사회로 진행된 본 세미나는 한국 경제의 현 위치를 新 제도론의 관점에서 진단하고 창(이름)의 구현과 경제 재도약을 위한 제도 및 정책의 방향과 과제를 모색하는 구체적인 논의의 장을 마련하였다. 창(이름) 구현의 필요성을 담은 기조 발표와 더불어 창(이름)의 요체인 「창의와 혁신」, 「개방과 융합」, 「도전과 인정」의 생태계 활성화를 위한 주요 정책의 쟁점 평가는 (이름)內 연구자들이 맡았으며, 외부전문가들이 이에 대한 종합 토론을 펼쳤다.. . 우리 경제가 대외여건이 개선되더라도 저성장 기조에서 벗어나기 어려울 것이란 주장이 제기됐다. 이를 극복하기 위해서는 시장제도와 규제체계를 근본적으로 개선·보완해야 하고 창(이름) 구현도 가능하다는 지적이다. . . 한국경제연구원(이하 (이름), 원장 (이름))이 10일 개최한 '창(이름) 구현을 위한 한국경제의 과제' 세미나에서 황인학 (이름) 선임연구위원은 '한국 경제가 암울한 현실을 탈피하기 위해 새로운 성장 방정식인 창(이름)가 필요하다'며 '창(이름)의 근간은 기업가정신인데 이는 개인의 인성이나 소양의 문제가 아니라 경제제도에 내재하는 (이름)조에 좌우된다'고 지적했다. 제도를 개선하지 않는다면 기업가정신이 발휘되기 어렵다는 설명이다. . . (이름) 선임연구원은 '창의와 혁신의 생태계 조성' 주제발표에서 △산·학·연 협력 연구 생태계의 재구축 △사내 기업가정신의 진흥 △지식재산권의 보호 △연구개발(r&d)의 양적·질적 개선을 위한 조세지원제도 개선방안 등을 제안했다. . . 특히 기술과 산업 간의 생태계 인프라를 갖추기 위해서는 지식재산과 관련된 법제도와 r&d 조세제도의 패러다임을 변환할 필요가 있다고 강조했다. 그는 '부정경쟁방지법이 계약 성립 이후에만 제도적 보호 장치를 제공하는 까닭에 기술임치제도에 대한 수요가 늘어나고 있다'며 '부정경쟁방지법상의 침해행위 영역을 넓혀 제도적 보호 영역을 현실에 맞게 조정할 필요가 있다'고 설명했다. . . 또 r&d 조세제도에서는 기존 손금산입이나 세액공제의 과세특례 제공방식에서 벗어나 지식재산의 사업화에 성공한 수익에 대해서는 낮은 세율(예: 10%)을 적용하는 방식으로 기술혁신과 사업화를 연계시키는 (이름)센티브를 제공할 필요가 있다고 주장했다. . . 이어 (이름) 연구위원은 '그동안 규제 개선 및 완화 논의가 과거에도 지속적으로 있어왔으나 규제의 일부분만을 개정하는 부분적인 해결책에 그치는 경우가 대부분이었다'며 '근본적으로 열려있는 산업환경 조성을 위한 규제품질 개선이 필요하다'고 강조했다. . . 이을 위해서는 △경쟁제한 입찰 등 시장의 경쟁기능을 훼손할 수 있는 규제들의 장기적인 폐지 추진 △고용이나 투자 및 신산업의 창발 등 창의적 산업의 발전을 제약하는 원칙금지·예외허용 규제조항들의 원칙허용·예외금지 방식으로의 전환 △엄격한 자격요건 등 불필요한 칸막이식 진입규제의 폐지 △무분별한 입법 및 규제 신설의 제한과 분절된 규제 및 감독시스템의 통폐합 등이 필요하다고 지적했다. . . (이름) 부연구위원은 '실패를 두려워하지 않는 과감한 ‘도전’과 도전에 대한 ‘인정’이 선순환되는 기업생태계 조성이 필요하다'며 '기업가 정신에 기반을 둔 창조경영을 통해 창업과 고성장 기업(high growth company)단계를 거쳐 글로벌 대기업으로 성장해 나갈 수 있도록 하는 데에 창(이름)의 초점이 맞춰져야 한다'고 주장했다.",2014-02-10 11:00:00,https://news.mt.co.kr/mtview.php?no=2014021009291454728,머니투데이뉴스,산업
